bitstring,count
001101011001000000001111,1
101010010010000000000011,1
000001010110101010011001,1
100010001101001000001111,1
000000001111001000010110,1
110110000001001010100011,1
010000001101000000011111,1
010001010110010010011000,1
010000101111000100001110,1
000000001111110110010001,1
000000101111000001001101,1
111000010001000000001111,1
000000001111000000100000,1
000010111101001000101110,1
000000000111110110110000,1
010000010001111001111111,1
100000011101000010000111,1
000000111000000000110011,1
000000001111000000001001,2
100110110001000001111110,1
000010101101000010010001,1
100101010010010000001101,1
010000011000000001001111,1
001101011111000010100100,1
000000001111011010000000,1
010000010100000000001111,1
000010000000010000001111,1
010000001000110110001011,1
000110010111111001111010,1
010110011111000000000111,1
011110001010000000001111,2
000001100111101010100001,1
000100101110011110000000,1
001110011111111010001100,1
110110111001110100101000,1
111110011010010111011010,1
011111010001000000001111,1
010110000111000000001011,1
000010100010000000001111,1
010000000101000100001011,1
100010110000000100001111,1
000000001111100000111011,1
010010010101000000001011,1
001010101001001001101111,1
000000001111001001000001,1
010000010000100000011100,1
010000001101000010000101,2
011010000010010000001001,1
010111010000000011000101,1
000000110111010000000000,1
111110100110010100000000,1
001110000010000010100001,1
000000011001000000011011,1
101011001011000000001111,1
100100001111101100000010,1
001000100100000000011101,1
000010110010001001100100,1
000001101111000100011111,1
010010010000100101001101,1
111000001001000000000111,1
110110001000000000001111,2
001000001111000100101111,1
001001001101000000001101,1
110110110000010010100001,1
000000001111111111001011,1
000010000111010000011101,1
000011001111010000001010,1
000010010000000000001111,1
000000001011000000001110,1
000000001101000100001110,1
001011010010000010000111,1
000000101111000000000011,1
000110100101011110010100,1
010011100111000010011100,1
001000000111000000101101,1
000000001111110011011110,1
100010100101010000001011,1
000000010111010110100001,1
100000001111111011111011,1
010011111010000010001110,1
011100101000000000001111,1
000110100101000000001111,1
001001100001010000000011,1
000000001111011000101011,1
011011011000000000001111,1
011100000101001100010111,1
100111100100110010011100,1
000010110000100100001010,1
001000010010110010011101,1
000000101110000000011111,1
100101001111110001010100,1
110011001001100010111000,1
101010111110000000001111,1
011000000101000010001111,1
101011101111000001001111,1
000011011001000100100100,1
000000011101000000001111,1
010000001101000110001100,1
001010000001100000100111,1
000000001111011001100111,1
000000001111000010101100,1
111101110100000000101100,1
101000111100000000011111,1
110000101001000010001111,1
111100011011110110000001,1
111010101001001010101010,1
111101011111011000001110,1
000000101100000100011111,1
000101001101000000001110,1
000000101001001101000010,1
001010010001110101111000,1
000001001111000010000010,1
000000001111000110001111,3
000000011111010000001111,1
010100110110010010000111,1
111110101101000000001111,1
111001111111000000000111,1
101011110110000000001111,1
001010101111111001000000,1
000000011110111010110001,1
000101001111011110001111,1
011000110000000000001111,1
000000011101011000001100,1
011010110100010000001100,1
010010000000000000001011,1
110100011011001000100000,1
011000100000000000101101,1
000000001111000000011010,1
000000011110001111110101,1
111101100011000000001111,1
001010110001000100001111,1
100100011110100010011111,1
000000101011100001010001,1
000000000011000000011011,1
000000001111011110100001,1
011000111010010110001001,1
010110100010000100001011,1
010010111111000000001100,1
000111111101111001101110,1
000110110001000000001111,1
010011001111000000001111,1
010000110111000000001011,1
000100000010000000001111,1
111110001111000000101111,1
010000001011000000101111,1
000000001101001000001111,1
000000001111011000110100,1
111011000001101100101101,1
010000111000110010010000,1
110110001000010110110000,1
000000001111001111011010,1
110000011110111111111001,1
000010001111010000001001,1
000100001111000001011111,1
011010001001100001010110,1
011101010101011010111001,1
000101110001100100010001,1
010110000000101001110000,1
001001000111000000001111,1
000000111101000010110000,1
110101010001000100111111,1
100010110001011000001101,1
011000111011000000001111,1
000000001111101100100100,1
110000001110000000001111,1
001110000100000010110101,1
001000101101010000000101,1
000010000111000000000111,1
100100000110000000001011,1
100000101011000000101011,1
000010110100000000000111,1
010110101001001010100000,1
000010001111000010000101,1
011010001001010000001001,1
011000011111001011001001,1
110010111101000110001011,1
101100100011000000001111,1
000010100111000010111110,1
000000011110000100001010,1
000000101111101100000110,1
000000001111100001011110,1
000000101101000000011111,1
000000001111100100011010,1
000100101101101010110000,1
010001111100101011110111,1
010010010000000000011111,1
000000001111000000111000,1
000110001111000000101111,1
011000100011000000001111,1
001000101111000010001110,1
000010000110000100001011,1
010100101100001110110000,1
011100101011011010000100,1
000000001111010100000010,1
001010001010000001001001,1
101110100000000001001111,1
101001001111000000001011,1
000010100111101011000010,1
000000111110010000001100,1
001100100011001010110111,1
001000100101110110110001,1
111000101110000000001011,1
001000100110000010000011,1
000100000111000010001010,1
111010110110000000000010,1
101000101110000000101000,1
000000001111001011000111,1
001010101101000000001110,1
101000101000101001110110,1
111000001001101000110000,1
000110110011000000001111,1
000000001111011110000011,1
000110000111000010001111,1
000000001111010100000011,1
000010000100100001001111,1
000100001111000000101101,1
110110100000000000001110,1
110000011100000000001111,1
101100000001000111001111,1
000100101101000100001101,1
011000001100000000001111,1
000010000011000000100110,1
100000111100010010000011,1
010100100101000000001011,1
000010001111101001000110,1
001010110001000100001110,1
001000000111010110000010,1
010000001101011000111000,1
110100001001000000001111,1
000000001110000000001010,1
001100100100000000001111,1
000010101101100011010100,1
000000001111001010111000,1
010000000101010010011100,1
000010000011000000001011,1
000000000101010000101001,1
111000101101011010001010,1
000010110101010011000001,1
110100001100000000100011,1
011010111111000000001011,1
001101100010000111001111,1
100110011001000000101101,1
000100100001000000001011,1
000111110000000000001011,1
001110000100001000001101,1
001110101100000000001011,1
111111110111000000001011,1
001011100000000000001011,1
001111011010011101100001,1
010110010000011101011000,1
000010111000100110100010,1
110010100000100000100101,1
001011011000010110000101,1
001010100011001010110001,1
000100001011000000011011,1
000110110000001000101101,1
000000001111101000101111,1
000011000101000010011011,1
000110110001010000111000,1
001100001101000000001111,1
011110011000000000001011,1
000000101111010000100011,1
001010001100000000001111,1
000000001111000000110111,1
111110100111101100100101,1
000000101101101000101011,1
100111010000010000011111,1
111110000000000000001111,1
000011101000000010100111,1
100110001001000000000011,1
100011000101000010111111,1
000111100111000011010100,1
110011111011000000001111,1
011100111110000010110101,1
101000001110000000001111,1
000100001111000010000101,1
000000001111011010110001,2
101000001101000001001111,1
000100101101000010000011,1
000010000101001010110011,1
011000001001000000001111,1
001010011010101101110011,1
011000000101010000010001,1
010000000101000000001011,1
101110100101000111001001,1
000000111101000000001111,1
000000101111010000001000,1
111100001111000000001011,1
000100001110000010100100,1
011110111110010110010001,1
000000001111100100000011,1
000000001111000001001001,1
000000100001000000001011,1
100010000111101000001111,1
000000110101000000001110,1
000000001111100100111011,1
010000001101001011001001,1
000010011110001000001011,1
010001011110000000001111,1
110011011010000000001011,1
000010111001000000001111,1
010100000000000000010111,1
000110111111000001000101,1
000000000110110000001011,1
000000001111000010010011,1
000000001111101000000011,1
100010000111000000011100,1
010000001001001000001011,1
111010010100000000001111,1
010000001111001010001110,1
001001001010011000001001,1
001000011100000000001011,1
000010000111000110111100,1
000000001111011001010000,1
100100001111000001001111,1
111100000011000000001111,1
010010010000000000100101,1
110011111110011000110100,1
010010001101010010101111,1
100000000111000000001111,1
101100110000000000001111,1
000110000100000010011010,1
000010010010000000011011,1
101110110010000000101001,1
001000000111001010101110,1
000000101101010000001011,1
000000011011010010111101,1
101001111111111110111011,1
100000101000001010100001,1
000000001111111010000001,1
001101011000010000001111,1
000000001110000010101011,1
000000001110100110110000,1
101001000111000000001011,1
000000000110100011101011,1
000000001101111010000011,1
000000111101000000000101,1
111110100000000000001110,1
000000001011000100001011,1
000010101111000000111100,1
001110110000000000001011,1
000010111100000000011111,1
011101101111000000101101,1
001101000011101001001011,1
101010001110001000001101,1
000010001111110010100000,1
111010100011101110110010,1
111110101111001000010111,1
100010100110001010101100,1
000000001111000000100111,1
101110100110010001111101,1
001010010101001000000011,1
000000001111000001101100,1
000011000111000010110101,1
011010000000000000001110,1
000000000111000001100101,1
111001100000000000001101,1
111101000110010110010010,1
110100001001100110100110,1
000000001111110000001111,2
000010100101010110001000,1
100000001101010000001101,1
000000101001000010001011,1
000110100010000000001111,1
010100001001100100011010,1
100111001101000000001111,1
001011000001000000101011,1
000010111001101010000111,1
000000000101000110000101,1
001000100101001010101100,1
000000001111001010100001,1
001010010111000100011101,1
000000001111110110011011,1
100000001001000000011101,1
000000011011100000010010,1
000001001111001100001111,1
011100110011100010110101,1
110110000100000000001111,1
010000101010000000001111,1
010000001001110101001101,1
010000010011000010001111,1
101000100111000000001111,1
000010000111110011000111,1
000000001111001010100000,1
000000001111100100001101,1
110100101010000010011110,1
000000000111011101001011,1
000000101100011000000001,1
010010000001000000101011,1
000010010011000000001111,1
001111000010000000001011,1
000000001111010010110111,1
010000110000011110010100,1
101000010010000010101001,1
000000001111011110101100,1
000100111010000000001111,1
000000110110000000001101,1
001011011110100110100100,1
100010000011000000001110,1
010000001110000000001011,1
000000101111010000011011,1
010100101001000000000111,1
100010001000011000000110,1
010000001100000000011111,1
010011010101000000001111,1
000000011110111110000100,1
000110000111110100111101,1
000000011111011110001101,1
000011010100011000001001,1
110110011110001100001110,1
111010100000000000001001,1
000100001111101010100000,1
000000001111000111110000,1
000000001100100000000011,1
111001110100110000001001,1
101010000111000001001011,1
010000011101010000101010,1
001111100100000010000111,1
001000100001010010000010,1
111000011000111001001001,1
001000101101000100001111,1
100100001010000000001011,1
011010101110100010000110,1
100011000000000000001011,1
000100010100101011011100,1
000110010010010001101100,1
000000011110001010100100,1
000100001101000000101011,1
111110000000000000001011,1
000001001100000000100011,1
101010001010000000001111,1
100000101011000000001110,1
010110001101000000000001,1
011011100100001010101111,1
001000100100001000001101,1
001000101110001000110100,1
000000100111010000001010,1
000000001111010010001001,1
010010111101000000001011,1
001011100001000000001001,1
000000001111100001100101,1
001000000111000000001111,1
111010010000000000001110,1
000000001111010110000000,1
111000011111000000001111,1
000000001111111111011000,1
000000001111010010000001,1
000010100010011001001011,1
001011100111000000001111,1
000010010101011000010011,1
000000001111111110101010,1
000000001101001010000010,1
000100001101000010101110,1
110000000001001000001111,1
000000001111001010110001,1
010110010000000000001111,1
011100111000000000001110,1
010110100100000000000101,1
000100001111000110001010,1
000010110000101101011100,1
011010010111000000000111,1
000000001111011000000100,1
000010111101001000000100,1
000000100111000011100100,1
000000011100000000001111,1
000110100110000011001011,1
101010000110000000001111,1
110000000111011111110100,1
100110011001100010000011,1
000110000111010010100101,1
000111110000000000001110,1
101011101000101101000010,1
101010010000111101010001,1
111110110000010110000010,1
101011111110000000011110,1
101101011011000000101101,1
000111011011000010001110,1
110010100110111001001111,1
000000001111010100101111,1
011010101010000000001111,1
100111111101010010011010,1
000000001111000011000011,1
100000110101100110010011,1
000110001001000110110110,1
100000001110000000011110,1
100000101111000000001011,1
011110100000000000001111,1
101101011011100000011110,1
010000011011000000110001,1
010010000100000000001111,1
100000011000000000001011,1
000000101110011111010000,1
000000111000000000011111,1
000000001111000110101100,1
000001000111001010000101,1
000000101111001100011010,1
010010100010000000001111,1
000001101101010000001101,1
111001101111111101000011,1
111010101001000000001111,1
000001111011000010111011,1
010000011101000000101111,1
000000001111000100010100,1
001000001111101010010010,1
000001001111001010001111,1
000100001111010010000000,1
000000101101011001001101,1
000000001111000000111111,1
000001001011000000001111,1
001000001111010100100110,1
100000001101010100000010,1
000000101101001000111101,1
000000001110000010101001,1
000000101101011010000010,1
001000011111101100110111,1
011010000000100111000110,1
000101001111010000101001,1
010000100111000011110000,1
010110000101011000001111,1
111010101100000000001111,1
001011000000001100010000,1
111111011100001100111110,1
011010001001010000000101,1
000111111110000000111110,1
110100101111001000001011,1
100010011011100010001010,1
001100000011100000101011,1
110101110110000011010001,1
100000101001100111011001,1
000000001111110101011110,1
000010000011000000000011,1
000010110101000000001111,1
111101100010010011100111,1
010010110111010100010001,1
111010000001000000001111,1
000000001111011110000001,1
011000000111000000011111,1
000010001011000100001111,1
111111010000000000101011,1
111101100100000000001111,1
100010101010011000000100,1
001110011010000001001111,1
001010001000000111010011,1
110000100110110110010110,1
111000100011000011000111,1
000000111101000011101111,1
001100000011000000011111,1
000010100100000010111000,1
101010100110011000010100,1
100000001110000000001011,1
101000001110101010001000,1
100011010000110111110010,1
000000001111000001111100,1
010010101110000010000111,1
101010010000000000001101,1
111111100111010011001101,1
111010011111000000001111,1
111011000000011110010000,1
001010000000010000011010,1
000000001111100011100010,1
101000000001000000001011,1
110000000101011000101111,1
010110100010000000001110,1
100001001110000000001011,1
101010000011000010000110,1
000000111000001001000011,1
000000001111101010000000,1
100001111101010010101010,1
011110101110001100001010,1
000101100110000000001111,1
010000100111010000001101,1
010010011001111000010000,1
000011001111011110101100,1
000000101111000011101101,1
100111001110100000001111,1
000000110100000000001111,1
001000001111000000000111,1
010010010010000000001111,1
110010101110001001100101,1
001011101101000010110010,1
010110000100000011000111,1
010010001111001011001111,1
000000001111000001001010,1
000000001111000011000111,1
000100110001000010011111,1
000000001111101001001011,1
001000110000000011010001,1
010010011110010010101000,1
000010101011100001000011,1
000110000011001110000100,1
010000001011000000001101,1
000000001111101010101001,1
000010100111010010001101,1
000000001111110010000101,1
010000000110000000001111,2
000000010010000000101111,1
111000001000000000011111,1
101010000001010000001001,1
000000001011111010000000,1
011010000000111000001011,1
000000000011001101000011,1
000000001111100100101110,1
100000101111100010011100,1
000000001111100010100000,1
100101011000000000001101,1
111100000111100000010101,1
000000001111000100110101,1
001000010110000000001101,1
011010100010000000001111,1
000000001111010000001011,1
000000001010100000001111,1
100011110100000000001111,1
011000110000001000010011,1
010110001101000000001111,1
100100011011000000010011,1
000000001111000000000110,1
000100001111000111010000,1
001100011001000001101101,1
000010000101000000001101,1
010010000001000000001011,1
001010100001010010010000,1
000010111011000000001011,1
110000111100001010010100,1
000100001101010000001101,1
000100011101000000001101,1
000100001110010000001011,1
001010000111000000001101,1
001000010011010010000011,1
000110111011000011010011,1
000000000111010010010110,1
000000001111000111010100,1
000000001001010001111011,1
100100101000101101000001,1
001110010000000000101101,1
011101001111000110001011,1
111000011010000000001111,1
000000100010011100000011,1
100000011110000000101111,1
001010110111010000000011,1
000011001111110101000110,1
010000001001100111110001,1
000110000011010010100101,1
001100011110000010111100,1
000000001111001010101100,1
100000001011000100111011,1
000110101100010000001111,1
010000000111001000001011,1
000010110010000010000111,1
010110110001100000001111,1
001010101100000000001111,1
001000001101000000111101,1
000000001101000000111001,1
111011100000000000001111,1
110110101011000000101110,1
000000001111011110001010,1
000000001100000110100001,1
010000000101000000000111,1
011010100100010000011111,1
000111000110010011100011,1
000100001010011000001101,1
101011111101000100111101,1
000000001111010001001001,1
001001001111000000001011,1
000000110100000000001011,1
000001001111001000011010,1
101010100001001000011100,1
010000010000000000011101,1
000000001111001010001011,1
000000011111100010011100,1
000010110100000000001111,1
101010100001000000011111,1
000100001110000010110101,1
000010111010011000001001,1
000000001110000000011111,1
011001001101000000100111,1
000001010001000000110100,1
011110000001000001101101,1
001100011110010000001101,1
001100111101011000011001,1
000000000110000010000001,1
001110110000010000001111,1
001010110001000000001111,1
010000001111010000001101,1
000000001111010000000001,1
001011000101001110110101,1
001000001110010001001000,1
000100000111001000101111,1
100110000011001000001111,1
001011000111000010000111,1
000000001111011000001100,1
000110100000000000011011,1
001010000011010000110000,1
000000111110010000111001,1
001011001011010110000010,1
000001001110001010000111,1
000000001111101000101001,1
000000001111011101100000,1
101110100000000001001001,1
000000001101010000000101,1
010110010001100000001011,1
000011000111001100001010,1
000000001111000000011101,1
001010010010001010000010,1
101010000100000001001011,1
010010101101000000001110,1
000000001111100000100011,1
000000101011100010110001,1
000100111111000000001111,1
100000001011000000001011,1
001110011011000100001010,1
001000000111000000001011,1
010100011100010000001101,1
100110111000001000001111,1
100000100011000110000001,1
010001111100000000000101,1
100000011010100010110011,1
010010011100000000001111,1
101001110111010100001111,1
100110101110001110010011,1
100100111001000000001111,1
000000110000000010000010,1
000100111001010000001101,1
010100101011000000001111,1
100000101110000000101000,1
000000100010110110001001,1
000000001111001000111101,1
000010000101101100100000,1
000110110110110011101000,1
000010110000000000011111,1
011010010001001001111110,1
000000001101100010000101,1
001000110110010010100010,1
111110110101000000001111,1
111001100110000001000111,1
000000001111000011111111,1
000000001111100010110001,1
000000001011011010101100,1
011000001101001100001111,1
011100001110000101001111,1
010101001101000000001111,1
000010001111001000001011,1
